basename,mags_and_gtdb,gtdb,mags_and_gtdbreps,gtdb_reps,mag_only
SRR11125821,0.739328027,0.663083033,0.709537638,0.536072417,0.495486837
SRR11125827,0.9228865,0.874232096,0.88303449,0.693252669,0.648598673
SRR11125839,0.893390372,0.851623787,0.841844411,0.670402248,0.640705063
SRR11125850,0.794001587,0.70809671,0.739877722,0.56067644,0.574945308
SRR11125857,0.741255658,0.652613357,0.700335634,0.546429314,0.516908213
SRR11125858,0.748436278,0.671905901,0.705334248,0.550889041,0.505116648
SRR11125861,0.762697781,0.678819144,0.720298161,0.547079527,0.520453258
SRR11125862,0.840023597,0.7771566,0.799102272,0.619746718,0.570196986
SRR11125863,0.841794622,0.753439974,0.818522287,0.628269718,0.530330124
SRR11125864,0.82395164,0.765576658,0.774087783,0.610505699,0.604999692
SRR11125865,0.782058481,0.649311104,0.751692341,0.518535161,0.527108093
SRR11125873,0.851349083,0.795340103,0.803734416,0.632005671,0.598609371
SRR11125874,0.828418656,0.757040742,0.782152299,0.618094794,0.602141533
SRR11125875,0.829210315,0.781732483,0.792115178,0.631146394,0.519059609
SRR11125876,0.706029213,0.629552042,0.677872711,0.521246731,0.453163286
SRR11125877,0.892634822,0.848137746,0.838406273,0.659131291,0.622242458
SRR11125881,0.873283009,0.816766911,0.830507763,0.657165474,0.580682133
SRR11125882,0.880319568,0.813994348,0.846081415,0.642551525,0.565966889
SRR11125883,0.874582798,0.814400747,0.827359095,0.630038429,0.638029747
SRR11125884,0.889953786,0.849498051,0.841306339,0.671697897,0.621704873
SRR11125885,0.797760798,0.725307955,0.763867028,0.594480871,0.555474054
SRR11125886,0.794707063,0.726446432,0.767648076,0.597566654,0.542813795
SRR11125887,0.721089861,0.641403644,0.704873016,0.550886638,0.478781803
SRR11125888,0.732267073,0.658256797,0.704831539,0.542001446,0.482860818
SRR11125890,0.884727712,0.843154448,0.836255216,0.654920546,0.588133822
SRR11125891,0.863718524,0.785971693,0.830177306,0.562607828,0.549473853
SRR11125892,0.718485691,0.633191806,0.70667471,0.542948282,0.439996376
SRR11125895,0.835579375,0.768780894,0.792221697,0.614914201,0.617831358
SRR11125896,0.868756257,0.815239279,0.806256861,0.637349067,0.645888213
SRR11125899,0.840123844,0.769828943,0.781308849,0.606989272,0.595552963
SRR11125900,0.874930569,0.82988298,0.819467943,0.653202289,0.600987022
SRR11125903,0.772512349,0.679571073,0.750393994,0.577814689,0.529203681
SRR11125904,0.828867376,0.778949046,0.795886189,0.631720777,0.567169243
SRR11125906,0.798378944,0.690004693,0.77037177,0.564270922,0.577944136
SRR11125908,0.785196306,0.71830217,0.756775595,0.593869545,0.51830452
SRR11125911,0.727266293,0.657078438,0.705105634,0.546914381,0.487476061
SRR11125915,0.807652293,0.727233487,0.77252145,0.597475612,0.602394085
SRR11125917,0.753699347,0.65190909,0.711231821,0.51526634,0.54564425
SRR11125919,0.796327469,0.71962786,0.764950159,0.578213493,0.527400835
SRR11125920,0.771264758,0.668055367,0.746407124,0.56305427,0.540083197
SRR11125921,0.790810944,0.699192924,0.75672969,0.564001712,0.540340489
SRR11125922,0.763332894,0.650594903,0.725775058,0.51809276,0.560281928
SRR11125925,0.759898593,0.69435437,0.732208624,0.58065089,0.542082143
SRR11125931,0.818303748,0.726856133,0.763229914,0.580799579,0.597906996
SRR11125933,0.80201754,0.724917072,0.74399489,0.570302193,0.589809349
SRR11125936,0.848255094,0.787433346,0.81390293,0.611391923,0.585304479
SRR11125938,0.822569109,0.734175518,0.793641499,0.596082636,0.494917977
SRR11125943,0.852213582,0.776223134,0.810701581,0.610619634,0.59493315
SRR11125952,0.815962866,0.764815215,0.725296092,0.584459399,0.622997907
SRR11125954,0.789345869,0.708548703,0.756552481,0.584897802,0.563845758
SRR11125957,0.709405704,0.625344792,0.66851461,0.509990445,0.50207884
SRR11125958,0.777742381,0.690187958,0.756002969,0.583264533,0.526724713
SRR11125963,0.905086655,0.839881958,0.865109537,0.657103265,0.545745635
SRR11125965,0.884244729,0.832761019,0.83285835,0.662731625,0.614106136
SRR11125967,0.761006234,0.66898897,0.701544164,0.523601825,0.537177214
SRR11125968,0.83941363,0.762956512,0.794524189,0.597242846,0.583385324
SRR11125971,0.759363934,0.685368064,0.724544684,0.566771019,0.527084066
SRR11125972,0.772111999,0.680912522,0.743499758,0.562898691,0.536105675
SRR11125973,0.792265318,0.727487616,0.747750619,0.582064932,0.582181363
SRR11125975,0.771255231,0.684711581,0.728216088,0.562515147,0.57557653
SRR11125977,0.794028744,0.669254885,0.738824201,0.578286113,0.559428467
SRR11125981,0.81388625,0.740194726,0.782225288,0.607833998,0.557026406
SRR11125982,0.803973577,0.7096755,0.764987067,0.580660885,0.568759756
SRR11125983,0.84225127,0.774767256,0.804814886,0.593676066,0.586874906
SRR11125989,0.765953437,0.679841347,0.721322441,0.542850057,0.518844411
SRR11125990,0.828145183,0.745811846,0.796107177,0.592054229,0.572806745
SRR11125994,0.810803542,0.70028284,0.767332982,0.568474999,0.576048971
SRR11125997,0.791427125,0.70714379,0.754665216,0.571880976,0.544428517
SRR11126000,0.907804902,0.882796476,0.864718275,0.703698059,0.635103844
SRR11126002,0.905160484,0.850308022,0.865792677,0.674799529,0.637125796
SRR11126003,0.93445916,0.85950529,0.892426173,0.696415314,0.638544461
SRR11126005,0.811805797,0.739923204,0.770761833,0.595236456,0.577024248
SRR11126010,0.84760476,0.785293006,0.803981203,0.611481813,0.573012939
SRR11126012,0.863968375,0.799624754,0.826625797,0.64930304,0.59978683
SRR11126013,0.87009688,0.797469059,0.83902163,0.620332599,0.616301027
SRR11126017,0.861576539,0.81301952,0.805663331,0.654005854,0.600331283
SRR11126019,0.90646176,0.842601402,0.876390309,0.644925539,0.61731778
SRR11126020,0.842130508,0.78394338,0.786158313,0.613570816,0.604231192
SRR11126022,0.866671698,0.799054663,0.825351425,0.642061111,0.625266551
SRR11126027,0.877947799,0.807406421,0.84156363,0.627275589,0.633620395
SRR11126031,0.842790784,0.782425177,0.798999229,0.587416994,0.600049086
SRR11126032,0.924559673,0.89150078,0.864618551,0.698746351,0.6090291
SRR11126033,0.82101458,0.72301695,0.788200425,0.565763543,0.564068692
SRR11126034,0.790388435,0.694239682,0.761008223,0.567497595,0.54202246
SRR11126035,0.79640846,0.702490302,0.721131151,0.535489627,0.601880694
SRR11126041,0.737589697,0.662985541,0.70070137,0.537381137,0.539352647
SRR11126046,0.813535041,0.739189731,0.768818874,0.587682192,0.584135741
SRR11126047,0.81908141,0.754825689,0.779883715,0.59413711,0.596004538
SRR11126048,0.850294647,0.761122226,0.799446897,0.589879213,0.577181208
SRR11126049,0.851033976,0.78742525,0.800595059,0.630128862,0.624653495
SRR11126050,0.822572034,0.756811319,0.781875626,0.609362719,0.572303505
SRR11126051,0.792727722,0.713317077,0.766603885,0.587685254,0.537106849
SRR11126056,0.785641981,0.692773513,0.755479265,0.584230996,0.523169198
SRR11126058,0.782527899,0.691763739,0.752926728,0.564926975,0.543825343
SRR11126059,0.806436877,0.690863787,0.771809152,0.580400937,0.565471958
SRR11126060,0.860687431,0.785290097,0.814515498,0.630958438,0.636488193
SRR11126064,0.852737617,0.787927905,0.802211036,0.625163621,0.59657066
SRR11126065,0.876668596,0.829957562,0.814350676,0.634882853,0.582288918
SRR11126066,0.899733638,0.849304499,0.849969965,0.674977832,0.61681433
SRR11126072,0.857211674,0.798291919,0.803766909,0.624709742,0.596573681
SRR11126073,0.82545341,0.769601086,0.767056193,0.617040856,0.583316117
SRR11126074,0.775198739,0.700875021,0.746223974,0.587209652,0.489986974
SRR11126075,0.783867741,0.707304445,0.742199574,0.572258458,0.550445434
SRR11126077,0.764436329,0.690736818,0.727186242,0.55903652,0.553591205
SRR11126078,0.882529381,0.825582016,0.819096597,0.620034091,0.618254013
SRR11126079,0.86884728,0.804453438,0.817962948,0.658000469,0.574422835
SRR11126080,0.794732231,0.731398632,0.738205947,0.582793309,0.562931968
SRR11126082,0.908240103,0.875909482,0.868104197,0.697364921,0.625167619
SRR11126084,0.78236614,0.702914455,0.729664122,0.552457547,0.56578815
SRR11126085,0.860860755,0.815343047,0.810032472,0.628300556,0.583096831
SRR11126086,0.83675331,0.764419254,0.796374015,0.594723411,0.578811214
SRR11126087,0.855423246,0.808847249,0.818792866,0.628261445,0.558176958
SRR11126088,0.83909243,0.781438599,0.786700944,0.611701131,0.558249212
SRR11126091,0.835605775,0.778792707,0.772326989,0.591991712,0.594723735
SRR11126092,0.777046875,0.68796176,0.734261511,0.551879478,0.535605175
SRR11126099,0.800001917,0.739039986,0.756156698,0.588370632,0.541134246
SRR11126100,0.804661095,0.732096882,0.751938593,0.580489502,0.587494062
SRR11126104,0.785165722,0.692582861,0.744978759,0.558608381,0.542280678
SRR11126105,0.852954338,0.778364685,0.81586172,0.62755193,0.583523268
SRR11126106,0.841693445,0.783081795,0.806849733,0.616094858,0.502466047
SRR11126107,0.856452828,0.798535483,0.814905264,0.640240162,0.571888375
SRR11126108,0.886909547,0.828076978,0.826443941,0.644644568,0.629336373
SRR11126111,0.804837492,0.748005084,0.780586141,0.595324512,0.50733748
SRR11126113,0.825740534,0.750336178,0.781644102,0.566765579,0.524494163
SRR11126117,0.787441079,0.697491467,0.736439675,0.564866386,0.584148236
SRR11126119,0.800229479,0.720516205,0.747122959,0.576270997,0.56699762
SRR11126120,0.860616078,0.780530257,0.806561097,0.625161919,0.628837963
SRR11126121,0.848196284,0.783098495,0.800798968,0.618087054,0.611403425
SRR11126122,0.826959682,0.749749092,0.760312011,0.590312116,0.631377134
SRR11126124,0.846731394,0.784429143,0.804865407,0.630086363,0.566257657
SRR11126125,0.859876052,0.805435314,0.828234333,0.643739579,0.555276107
SRR11126129,0.822041166,0.757306696,0.767840752,0.585582712,0.570338392
SRR11126130,0.880242418,0.823266842,0.835629921,0.631867646,0.629582727
SRR11126131,0.833220593,0.751950813,0.794336859,0.595900739,0.593403444
SRR11126132,0.826699731,0.746174359,0.780085488,0.573340178,0.593140609
SRR11126133,0.902074092,0.857690924,0.865161263,0.672420749,0.64643928
SRR11126135,0.857230688,0.805378632,0.824457378,0.625950995,0.570063151
SRR11126143,0.794774598,0.725663975,0.766267208,0.599887148,0.488224605
SRR11126144,0.788371834,0.670268914,0.755217648,0.562682483,0.51344567
SRR11126145,0.864471039,0.793131526,0.818681828,0.646865247,0.59795991
SRR11126146,0.771283393,0.659224612,0.742174538,0.536904104,0.519032722
SRR11126153,0.889741568,0.849547929,0.834473539,0.667767555,0.637767435
SRR11126154,0.820494816,0.760952329,0.766844941,0.606179295,0.586140147
SRR11126158,0.807255203,0.734955131,0.776826025,0.596337835,0.497292795
SRR11126160,0.773907733,0.700194304,0.734041355,0.56692236,0.574142039
SRR11126163,0.796647069,0.701449444,0.745551123,0.564983172,0.61011362
SRR11126164,0.844789572,0.800656604,0.792294655,0.640110109,0.566296168
SRR11126165,0.808867084,0.748779627,0.765557207,0.602621267,0.550471416
SRR11126169,0.706973768,0.621334076,0.677385834,0.513911513,0.49190657
SRR11126170,0.823755013,0.745413514,0.772666175,0.596919308,0.617549837
SRR11126171,0.807432715,0.729124875,0.765932691,0.581878092,0.55017852
SRR11126175,0.813627343,0.741588231,0.777245309,0.555228639,0.524978117
SRR11126182,0.912149554,0.869777524,0.862488844,0.674097022,0.632561613
SRR11126188,0.891837637,0.82304469,0.858512157,0.654859406,0.600380863
SRR11126189,0.889606159,0.831968404,0.830679636,0.638921587,0.632388588
SRR11126191,0.886906994,0.819660604,0.847583683,0.640244292,0.584276064
SRR11126194,0.865650349,0.810070833,0.825276561,0.637797628,0.587913584
SRR11126196,0.925586492,0.905837526,0.878576763,0.748559263,0.596788582
SRR11126197,0.929690697,0.876378153,0.877588428,0.689095346,0.649716693
SRR11126199,0.856292927,0.789920178,0.822362772,0.627145444,0.587484916
SRR11126200,0.868754756,0.804072158,0.822299589,0.627375726,0.564772624
SRR11126203,0.915425969,0.854702775,0.871636462,0.651028014,0.623538529
SRR11126207,0.791038447,0.726358707,0.749117617,0.5737394,0.557231111
SRR11126211,0.881799943,0.828870939,0.822818035,0.65279101,0.657444882
SRR11126212,0.768626074,0.699720085,0.728111142,0.575535262,0.533188765
SRR11126214,0.780082941,0.689998994,0.745935785,0.572454786,0.539187032
SRR11126216,0.747848026,0.656698328,0.706393406,0.529817331,0.528216938
SRR11126219,0.83724462,0.781373495,0.788421069,0.618953766,0.600589177
SRR11126223,0.907069198,0.846821993,0.877904287,0.629560252,0.630060024
SRR11126225,0.793859266,0.688821224,0.749072893,0.565593715,0.543904484
SRR11126227,0.803078382,0.744571872,0.763075868,0.602012032,0.579588015
SRR11126229,0.784703432,0.712385825,0.752892661,0.582236891,0.520311067
SRR11126230,0.711624837,0.589779195,0.681281646,0.491434028,0.490318995
SRR11126233,0.816742103,0.736165087,0.770626164,0.580844373,0.609703583
SRR11126237,0.759210139,0.660287988,0.734751883,0.546728023,0.520078331
SRR11126239,0.754646146,0.691726126,0.715807609,0.548073702,0.516169517
SRR11126242,0.797078852,0.703402322,0.746970691,0.563549869,0.590504527
SRR11126244,0.789092562,0.704857573,0.756048801,0.578638368,0.539149698
SRR11126245,0.890445874,0.824263868,0.845661478,0.649904996,0.574419476
SRR11126248,0.813936257,0.730054811,0.75834524,0.597220418,0.560945274
SRR11126251,0.81185237,0.674456717,0.771476286,0.514045428,0.534985576
SRR11126252,0.802625024,0.712808284,0.780628984,0.592634664,0.561299802
SRR11126253,0.809399248,0.70474518,0.754796963,0.560931631,0.581383405
SRR11126261,0.81068497,0.732253902,0.78684897,0.602231193,0.536715175
SRR11126265,0.77932456,0.73686081,0.709778857,0.591234289,0.437160357
SRR11126266,0.823680022,0.781636466,0.740668993,0.600579279,0.526459212
SRR11126269,0.754567131,0.710307164,0.714282164,0.594616538,0.391460503
SRR11126270,0.824877156,0.78500328,0.778445188,0.609868286,0.462083884
SRR11126271,0.800841173,0.753459171,0.755035858,0.600170487,0.514398467
SRR11126273,0.700295911,0.647799582,0.656492263,0.547553177,0.431749404
SRR11126275,0.714401228,0.658533969,0.664806545,0.56284356,0.417743595
SRR11126276,0.740197896,0.661029684,0.690709824,0.552445986,0.481270763
SRR11126279,0.75479299,0.698366264,0.721987038,0.590218051,0.456100186
SRR11126281,0.714126795,0.659933908,0.669371555,0.5643328,0.390220709
SRR11126283,0.799951772,0.746978539,0.731123924,0.565030329,0.604808009
SRR11126285,0.728964577,0.685433535,0.673316073,0.567632953,0.439638205
SRR11126288,0.861252196,0.790695173,0.813214404,0.63611937,0.581824158
SRR11126289,0.89804685,0.858472715,0.8369654,0.666891885,0.611796804
SRR11126292,0.84466482,0.787923007,0.804270169,0.648714003,0.583823142
SRR11126293,0.862625561,0.80609854,0.803628932,0.644623897,0.607004971
SRR11126295,0.81972265,0.758041516,0.768629977,0.60925586,0.565117074
SRR11126296,0.86426652,0.805860918,0.799488854,0.635874864,0.627135484
SRR11126297,0.851311027,0.78660673,0.795830811,0.626232777,0.587542162
SRR11126298,0.895152999,0.857178907,0.857068772,0.671328437,0.576989309
SRR11126299,0.876289306,0.827977553,0.809932699,0.63387677,0.619265558
SRR11126304,0.774812594,0.700907046,0.74779718,0.580704763,0.529066081
SRR11126306,0.823344272,0.766798702,0.783814866,0.621400913,0.552881045
SRR11126309,0.845938912,0.795324899,0.78845536,0.617110028,0.508835054
SRR11126312,0.763055851,0.692444806,0.721180516,0.55352597,0.535618307
SRR11126316,0.829877291,0.759060875,0.784417488,0.602702923,0.581426439
SRR11126317,0.806500421,0.744739803,0.762092648,0.607684837,0.565156594
SRR11126318,0.872934888,0.826861914,0.808994085,0.644549238,0.609894606
SRR11126319,0.843380074,0.780312995,0.778386002,0.617362236,0.592256105
SRR11126323,0.883285421,0.829740526,0.834068307,0.64332688,0.61302349
SRR11126324,0.867806982,0.82810484,0.794856616,0.642399335,0.604032324
SRR11126325,0.796488205,0.740867498,0.776651077,0.626200154,0.486514192
SRR11126326,0.790937558,0.728071468,0.755064472,0.593797627,0.527574289
SRR11126329,0.862203699,0.818850395,0.816425668,0.643416941,0.607537885
SRR11126333,0.843244676,0.785673017,0.798260199,0.622775463,0.526558201
SRR11126334,0.835450585,0.771715203,0.772436069,0.606415058,0.602050996
SRR11126339,0.8744697,0.830137679,0.802730712,0.634907057,0.57295483
SRR11126340,0.859165816,0.802292949,0.80250905,0.652671132,0.591687832
SRR11126343,0.833090901,0.765041319,0.780553654,0.604979221,0.56209878
SRR11126344,0.883900614,0.825566264,0.833158671,0.658833131,0.658400634
SRR11126349,0.748254497,0.677798868,0.729350197,0.550841253,0.500145027
SRR11126350,0.835351991,0.75146646,0.800264858,0.610352756,0.59343659
SRR11126352,0.877154086,0.760018812,0.845303168,0.574552045,0.652629789
SRR11126353,0.887654021,0.821127544,0.845127363,0.62632061,0.589323138
SRR11126355,0.867063471,0.800263366,0.818892267,0.638262005,0.641025641
SRR11126356,0.844138341,0.774366597,0.782261758,0.580364701,0.58272461
SRR11126358,0.784121294,0.703572023,0.747474658,0.579289543,0.568837376
SRR11126360,0.855860052,0.788897314,0.820601108,0.622410055,0.647433474
SRR11126361,0.76452907,0.68538427,0.719836129,0.554370813,0.565421813
SRR11126363,0.789033796,0.7280047,0.779399241,0.578400381,0.447507386
SRR11126365,0.898941794,0.82589434,0.849232243,0.588321419,0.625636021
SRR11126366,0.667252939,0.62305152,0.684530726,0.542649022,0.330240373
SRR11126367,0.859850358,0.79669732,0.810586057,0.621081065,0.65792389
SRR11126369,0.820855161,0.763643387,0.788238193,0.617401426,0.621965722
SRR11126370,0.785872044,0.708076709,0.76012745,0.582382752,0.574705791
SRR11126373,0.853360146,0.801521575,0.816783467,0.63449538,0.547333724
SRR11126377,0.814631267,0.729843593,0.760041732,0.578631384,0.61620667
SRR11126378,0.817491384,0.762141295,0.795954208,0.615469205,0.533057851
SRR11126381,0.821038239,0.76280157,0.776982383,0.611001478,0.601474293
SRR11126382,0.823057356,0.758443866,0.768204198,0.627059194,0.551985981
SRR11126384,0.798651242,0.738193007,0.762508547,0.604600957,0.598485695
