acc,Bariatricus_sp004560705.branchw,JAFBIX01_sp021531895.branchw,Limosilactobacillus_reuteri.branchw,Lactobacillus_amylovorus.branchw,Sodaliphilus_sp004557565.branchw,UBA2868_sp004552595.branchw,Mogibacterium_A_kristiansenii.branchw,Prevotella_sp002251295.branchw,Cryptobacteroides_sp900546925.branchw,Holdemanella_porci.branchw,Prevotella_pectinovora.branchw,Prevotella_sp000434975.branchw,Fimisoma_sp002320005.branchw,Collinsella_sp002391315.branchw
ERR2026934,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR6760072,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR11768962,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ERR479155,0,0,1,0,0,0,1,0,0,1,0,0,0,0
ERR7438501,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ERR2241696,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR12829153,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ERR11564843,0,0,1,0,0,0,0,0,0,0,0,1,0,1
SRR19064524,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR29291628,0,0,1,0,0,0,0,0,0,1,0,0,0,0
ERR12355467,0,0,1,1,0,0,0,0,0,1,0,0,0,0
SRR25204188,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR6748700,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR13089979,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR11184032,0,0,1,1,1,1,1,0,1,0,0,0,1,1
ERR6769638,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR11482375,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR26937437,0,0,1,1,0,0,1,0,0,1,0,0,1,0
SRR17907529,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR6825905,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR31063347,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR12355537,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR14944323,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR6769753,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR13102907,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR13089971,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR9610041,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR18654542,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR21430474,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR4093789,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR28039976,0,0,1,0,0,0,0,1,1,0,0,0,0,0
ERR12355496,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR19777174,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR22185770,0,0,1,0,0,0,0,0,0,1,0,0,0,0
ERR3199561,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR19906125,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR23918778,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR27143223,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR31320894,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR4096507,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR19759462,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR19759414,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR25204191,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR11768929,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ERR479154,0,0,1,0,0,0,1,0,0,1,0,0,0,0
ERR4832657,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR5190223,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR1914164,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR9897405,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR25083385,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR15970549,0,0,1,0,0,0,0,1,1,0,0,0,0,0
ERR3199539,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR3199556,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR8477244,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ERR2241860,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ERR4371185,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR13089946,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR7017995,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR14721875,0,0,1,0,0,0,0,1,0,0,0,0,0,0
ERR4370957,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR21707396,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR12730737,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR6352014,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR26912602,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR26926583,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ERR3199596,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR11126192,0,0,1,1,0,0,1,0,0,0,0,0,0,0
SRR22359501,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR1916207,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR6769734,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR16264865,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR21431846,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR14167432,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR13741610,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR14721830,0,0,1,0,0,0,0,1,1,0,0,0,0,0
ERR4369686,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR20852430,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR2241739,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR19732514,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR13089940,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ERR4398725,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR6474909,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR18079130,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ERR2241655,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR5190216,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR6785300,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR4371826,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR17907433,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR2241925,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ERR4371063,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR14944311,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR6769732,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR23946407,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR29291547,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR29217075,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR19505506,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ERR4096264,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ERR10360713,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR6032578,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR22319384,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR11768808,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR20950905,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR6032585,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ERR5032006,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR20792835,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR6823363,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ERR6769784,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR26689736,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR1725837,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR18845116,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR15604546,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR4368325,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR1913690,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR2241653,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR31157441,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DRR121524,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR27976902,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR1915702,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR1915697,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR10822043,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR17156948,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR2026931,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR4993382,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR6323531,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ERR2241628,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ERR4370863,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR4367750,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR13089973,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR15970551,0,0,1,0,0,0,0,1,1,0,0,0,0,0
SRR15970560,0,0,1,0,0,0,0,1,1,0,0,0,0,0
ERR4369846,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR19759404,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR23203970,0,0,1,1,0,1,0,1,0,0,0,0,0,0
SRR15970514,0,0,1,0,0,0,0,1,1,0,0,0,0,0
SRR26912695,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR26926528,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR13440551,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR20718658,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR7438502,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR17464397,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR26689732,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR25957033,0,0,1,1,0,0,0,0,0,1,0,0,0,0
ERR1913630,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR7638730,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR20950952,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR19134796,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR22221983,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR25204215,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR19759457,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DRR121548,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR6355354,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR13440541,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR14211378,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR8198117,0,0,1,1,0,0,0,0,0,1,0,0,0,0
ERR4371387,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR19759469,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR30941454,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR15129790,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR11768903,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR19064895,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ERR6807394,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR13790625,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR21034871,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR21392043,0,0,1,0,0,0,0,1,1,0,0,0,0,0
SRR31127842,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR6323451,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR6844497,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR4371016,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR4371284,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR30359185,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ERR4096638,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR17182822,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR1915261,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR2241756,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR23918741,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ERR4096426,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR27143247,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR21615065,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ERR3357587,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR4368131,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR4096605,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR23946420,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR29731396,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR1914841,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR4091799,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR6823356,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ERR7167036,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR24155008,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR11482371,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ERR6760060,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR1915593,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR7130526,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR17464395,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR13089960,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR11768919,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ERR4371857,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR25957076,0,0,1,1,0,0,0,0,0,1,0,0,0,0
ERR7130449,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR5056750,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR2241815,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR26926555,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ERR3199531,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR6355373,0,0,1,1,0,0,0,0,0,0,0,0,0,0
DRR300050,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR29291541,0,0,1,0,0,0,0,0,0,1,0,0,0,0
SRR27143231,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR9113691,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR31063348,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR13089953,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR16894739,0,0,1,1,0,0,0,0,0,1,0,0,0,0
ERR2026373,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ERR10609970,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR12833180,0,0,1,0,0,0,0,1,0,0,0,0,0,0
SRR19759407,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR27999963,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR2752427,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR26926517,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR14253238,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR27114633,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR6844499,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR1725821,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR26458538,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR29217107,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR15091685,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR25204201,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR1914852,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR4836964,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR27114628,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR11124686,0,0,1,0,0,0,1,0,0,1,0,0,1,1
SRR18464293,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR4096576,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ERR2241692,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR17442709,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR22185786,0,0,1,1,0,0,0,0,0,1,0,0,0,0
ERR580849,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR6769635,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR26458533,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR14721878,0,0,1,0,0,0,0,1,1,0,0,0,0,0
ERR11768855,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ERR4832142,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR28806298,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR7702468,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR11768924,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ERR1915937,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR4096747,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR16264896,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR25052242,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ERR4369863,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR25204170,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR27999955,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR28527747,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR20950949,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ERR1913429,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR20950830,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR9866652,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR6323241,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ERR4368412,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR4369802,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR15730531,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR26560436,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR14253239,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR31127828,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR21846312,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR11768820,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ERR10930158,0,0,1,0,1,1,0,1,0,0,1,1,0,0
SRR30359179,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ERR2821861,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR23918742,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR27143239,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR6323242,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ERR11768896,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR11183874,0,0,1,1,1,0,1,1,1,0,1,1,0,1
SRR13008608,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR29217081,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR3199545,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR1913427,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR29291654,0,0,1,0,0,0,0,0,0,1,0,0,0,0
ERR4093101,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR4371190,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR13102928,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR29291089,0,0,1,0,0,0,0,0,0,1,0,0,0,0
ERR4093751,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR17156339,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR15744629,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR20950774,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ERR2026034,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR25685068,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ERR4091760,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR4368471,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR31305045,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR15730528,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR14862902,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR14556562,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR6323133,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR4096672,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR580745,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR29026044,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR4183463,0,0,1,0,0,0,0,0,0,1,0,0,0,0
SRR19759426,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR26717875,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ERR6769767,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR1915705,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR11615757,0,0,1,0,0,0,0,0,0,0,0,0,0,1
SRR26560442,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DRR121525,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DRR121557,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR24860683,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR27911165,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR20950851,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR21465078,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR26926596,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR26926576,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ERR3199647,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR29291042,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR9113704,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ERR4372676,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR4368398,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR2241762,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR20792781,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR899292,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR1915718,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR2241866,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR20950982,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ERR1914400,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR1916222,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR18845019,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR13089942,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR25957085,0,0,1,0,0,0,0,0,0,1,0,0,0,0
ERR3357582,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR9113714,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR12730740,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR27538758,0,0,1,1,0,0,1,0,0,1,0,0,0,0
SRR19759467,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR17156955,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR26458446,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR22185787,0,0,1,0,0,0,0,0,0,1,0,0,0,0
ERR6769736,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR21430475,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR21034885,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ERR4369557,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR2026376,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR20950787,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR29291515,0,0,1,0,0,0,0,0,0,1,0,0,0,0
SRR15604629,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR4371116,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR4304580,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR26402680,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR25083408,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ERR4079136,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR15091715,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR28581599,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR4370548,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR12833172,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR30359187,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR17774857,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR9113715,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR15067453,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR4129014,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR24260335,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR15410196,0,0,1,1,0,0,0,0,0,1,0,0,0,0
SRR26949927,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR3199604,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR15970530,0,0,1,0,0,0,0,1,0,0,0,0,0,0
ERR1915117,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR3199571,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR14629567,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR1914181,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR20950846,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR26926519,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR26560425,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR26912673,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR4398716,0,0,1,1,1,0,0,1,1,0,1,1,0,0
ERR4398817,0,0,1,1,0,0,0,1,1,0,1,1,0,0
SRR17035099,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR29217289,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR26637657,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR24098263,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR11768990,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR29291538,0,0,1,0,0,0,0,0,0,1,0,0,0,0
SRR19905791,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR22535157,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR25823913,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR14629562,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR13102919,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR12795780,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR25204204,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR1915703,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR25052194,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DRR174592,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SRR13647250,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR7702477,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ERR10017634,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SRR23153096,0,0,1,0,0,0,0,0,0,0,0,0,0,0
